profile,origin,days,seed,completed_days,skipped_days,return_count,recovery_days,burnout,action_concentration,ending_band,xp,material
cautious,return,180,35,117,63,36,17,0,0.188,returning,1095.12,117.0
balanced,return,180,35,137,43,31,18,2.61,0.186,sustainable,2685.2,274.0
chaotic,return,180,35,87,93,43,13,1.8,0.18,sustainable,2703.96,261.0
high_skip,return,180,35,32,148,24,5,0,0.281,returning,302.08,32.0
returning,return,180,35,117,63,42,18,0.58,0.179,sustainable,2255.76,234.0
overload,return,180,35,164,16,11,46,75.73,0.176,returning,6322.0,580.0
optimizer,return,180,35,165,15,14,23,4.06,0.198,integrated,5029.2,495.0
low_energy,return,180,35,99,81,46,39,0,0.192,returning,906.84,99.0
adversarial,return,180,35,128,52,32,47,73.24,0.177,returning,6471.3,583.0
perfect,lost,30,36,30,0,0,4,1.62,0.167,open,600.0,60.0
cautious,lost,30,36,19,11,7,3,0,0.211,returning,177.84,19.0
balanced,lost,30,36,22,8,5,2,0.52,0.227,returning,431.2,44.0
chaotic,lost,30,36,13,17,8,2,4.0,0.231,returning,404.04,39.0
high_skip,lost,30,36,10,20,7,3,0,0.3,returning,94.4,10.0
returning,lost,30,36,13,17,4,2,0,0.231,returning,250.64,26.0
overload,lost,30,36,29,1,1,4,76.41,0.177,overloaded,1231.7,113.0
optimizer,lost,30,36,29,1,1,4,2.21,0.184,open,883.92,87.0
low_energy,lost,30,36,13,17,9,3,0,0.231,returning,119.08,13.0
adversarial,lost,30,36,25,5,4,6,74.23,0.172,returning,1354.2,122.0
perfect,burnout,30,36,30,0,0,4,1.62,0.167,open,600.0,60.0
cautious,burnout,30,36,20,10,4,2,0,0.25,returning,187.2,20.0
balanced,burnout,30,36,26,4,4,3,1.04,0.173,returning,509.6,52.0
chaotic,burnout,30,36,15,15,7,1,7.61,0.2,returning,466.2,45.0
high_skip,burnout,30,36,9,21,4,3,0,0.333,returning,84.96,9.0
returning,burnout,30,36,10,20,7,1,0,0.25,returning,192.8,20.0
overload,burnout,30,36,25,5,5,2,76.5,0.191,returning,1024.6,94.0
optimizer,burnout,30,36,29,1,1,4,9.21,0.184,open,883.92,87.0
low_energy,burnout,30,36,15,15,6,6,0,0.333,returning,137.4,15.0
adversarial,burnout,30,36,18,12,8,3,58.91,0.178,returning,999.0,90.0
perfect,potential,30,36,29,1,1,4,1.62,0.172,open,580.0,58.0
cautious,potential,30,36,21,9,7,3,0,0.19,returning,196.56,21.0
balanced,potential,30,36,24,6,6,4,1.04,0.208,returning,470.4,48.0
chaotic,potential,30,36,13,17,8,2,0,0.231,returning,404.04,39.0
high_skip,potential,30,36,7,23,4,0,0,0.286,returning,66.08,7.0
returning,potential,30,36,18,12,6,2,0.58,0.222,returning,347.04,36.0
overload,potential,30,36,27,3,3,4,66.72,0.176,open,1177.2,108.0
optimizer,potential,30,36,28,2,2,4,3.13,0.19,open,853.44,84.0
low_energy,potential,30,36,18,12,9,7,0,0.278,returning,164.88,18.0
adversarial,potential,30,36,27,3,2,7,75.86,0.177,overloaded,1443.0,130.0
perfect,return,30,36,29,1,1,4,1.62,0.172,open,580.0,58.0
cautious,return,30,36,20,10,8,2,0,0.25,returning,187.2,20.0
balanced,return,30,36,20,10,7,2,0.52,0.2,returning,392.0,40.0
chaotic,return,30,36,13,17,8,2,2.0,0.205,returning,404.04,39.0
high_skip,return,30,36,11,19,7,1,0,0.273,returning,103.84,11.0
returning,return,30,36,17,13,7,3,0,0.235,returning,327.76,34.0
overload,return,30,36,25,5,5,4,53.85,0.18,returning,1090.0,100.0
optimizer,return,30,36,27,3,3,4,3.13,0.198,open,822.96,81.0
low_energy,return,30,36,15,15,6,5,0,0.267,returning,137.4,15.0
adversarial,return,30,36,21,9,6,4,65.57,0.181,returning,1165.5,105.0
perfect,lost,90,36,88,2,2,11,4.87,0.17,open,1760.0,176.0
cautious,lost,90,36,58,32,20,10,0,0.241,returning,542.88,58.0
balanced,lost,90,36,68,22,16,8,0,0.191,returning,1332.8,136.0
chaotic,lost,90,36,54,36,20,10,0,0.179,sustainable,1678.32,162.0
high_skip,lost,90,36,21,69,17,2,0,0.286,returning,198.24,21.0
returning,lost,90,36,59,31,21,6,0,0.212,returning,1137.52,118.0
overload,lost,90,36,82,8,8,20,73.42,0.175,returning,3171.9,291.0
optimizer,lost,90,36,82,8,8,11,7.83,0.195,sustainable,2499.36,246.0
low_energy,lost,90,36,38,52,25,15,0,0.289,returning,348.08,38.0
adversarial,lost,90,36,65,25,18,21,76.85,0.174,returning,3318.9,299.0
perfect,burnout,90,36,90,0,0,12,4.87,0.167,open,1800.0,180.0
cautious,burnout,90,36,51,39,22,5,0,0.216,returning,477.36,51.0
balanced,burnout,90,36,69,21,14,11,0.52,0.188,returning,1352.4,138.0
chaotic,burnout,90,36,45,45,21,9,0,0.178,returning,1398.6,135.0
high_skip,burnout,90,36,15,75,12,1,0,0.333,returning,141.6,15.0
returning,burnout,90,36,53,37,26,7,0.58,0.217,returning,1021.84,106.0
overload,burnout,90,36,81,9,9,21,67.22,0.175,sustainable,3171.9,291.0
optimizer,burnout,90,36,84,6,6,12,9.4,0.194,sustainable,2560.32,252.0
low_energy,burnout,90,36,43,47,21,15,0,0.233,returning,393.88,43.0
adversarial,burnout,90,36,60,30,16,19,71.98,0.171,returning,3108.0,280.0
perfect,potential,90,36,89,1,1,12,4.87,0.169,sustainable,1780.0,178.0
cautious,potential,90,36,50,40,21,5,0,0.2,returning,468.0,50.0
balanced,potential,90,36,66,24,13,7,0.41,0.182,returning,1293.6,132.0
chaotic,potential,90,36,50,40,21,9,0,0.18,sustainable,1554.0,150.0
high_skip,potential,90,36,26,64,16,4,0,0.269,returning,245.44,26.0
returning,potential,90,36,55,35,22,9,0,0.191,returning,1060.4,110.0
overload,potential,90,36,78,12,11,19,73.51,0.18,returning,3150.1,289.0
optimizer,potential,90,36,79,11,10,10,12.75,0.194,sustainable,2407.92,237.0
low_energy,potential,90,36,44,46,23,19,0,0.227,returning,403.04,44.0
adversarial,potential,90,36,67,23,15,23,68.87,0.176,sustainable,3407.7,307.0
perfect,return,90,36,90,0,0,12,4.87,0.167,sustainable,1800.0,180.0
cautious,return,90,36,51,39,22,9,0,0.216,returning,477.36,51.0
balanced,return,90,36,69,21,17,10,0.52,0.174,returning,1352.4,138.0
chaotic,return,90,36,40,50,23,5,5.8,0.217,returning,1243.2,120.0
high_skip,return,90,36,20,70,18,3,0,0.25,returning,188.8,20.0
returning,return,90,36,56,34,19,8,0,0.205,returning,1079.68,112.0
overload,return,90,36,81,9,9,20,73.34,0.181,returning,3193.7,293.0
optimizer,return,90,36,87,3,3,11,12.64,0.192,sustainable,2651.76,261.0
low_energy,return,90,36,49,41,22,16,0,0.204,returning,448.84,49.0
adversarial,return,90,36,57,33,20,16,73.33,0.177,returning,2941.5,265.0
perfect,lost,180,36,179,1,1,25,4.06,0.168,integrated,3580.0,358.0
cautious,lost,180,36,113,67,42,18,0,0.195,returning,1057.68,113.0
balanced,lost,180,36,136,44,34,20,0,0.184,sustainable,2665.6,272.0
chaotic,lost,180,36,87,93,43,13,2.0,0.195,sustainable,2703.96,261.0
high_skip,lost,180,36,46,134,36,6,0,0.239,returning,434.24,46.0
returning,lost,180,36,106,74,44,12,0.87,0.189,sustainable,2043.68,212.0
overload,lost,180,36,165,15,12,47,72.22,0.174,returning,6376.5,585.0
optimizer,lost,180,36,168,12,12,25,7.83,0.198,integrated,5120.64,504.0
low_energy,lost,180,36,98,82,46,34,0,0.204,returning,897.68,98.0
adversarial,lost,180,36,122,58,39,43,71.55,0.171,returning,6171.6,556.0
perfect,burnout,180,36,176,4,4,25,4.06,0.17,sustainable,3520.0,352.0
cautious,burnout,180,36,108,72,46,16,0,0.176,returning,1010.88,108.0
balanced,burnout,180,36,152,28,25,20,1.04,0.174,sustainable,2979.2,304.0
chaotic,burnout,180,36,84,96,48,15,1.6,0.179,sustainable,2610.72,252.0
high_skip,burnout,180,36,47,133,33,8,0,0.234,returning,443.68,47.0
returning,burnout,180,36,102,78,44,13,0.58,0.176,returning,1966.56,204.0
overload,burnout,180,36,157,23,20,43,72.81,0.173,returning,6038.6,554.0
optimizer,burnout,180,36,170,10,8,24,0.3,0.196,integrated,5181.6,510.0
low_energy,burnout,180,36,91,89,43,33,0,0.187,returning,833.56,91.0
adversarial,burnout,180,36,134,46,36,52,73.34,0.175,returning,6793.2,612.0
perfect,potential,180,36,177,3,3,25,4.06,0.169,integrated,3540.0,354.0
cautious,potential,180,36,113,67,39,20,0,0.195,returning,1057.68,113.0
balanced,potential,180,36,143,37,26,24,0,0.175,sustainable,2802.8,286.0
chaotic,potential,180,36,89,91,46,12,5.8,0.187,integrated,2766.12,267.0
high_skip,potential,180,36,43,137,31,4,0,0.233,returning,405.92,43.0
returning,potential,180,36,111,69,42,17,0,0.198,sustainable,2140.08,222.0
overload,potential,180,36,167,13,13,48,73.03,0.172,returning,6452.8,592.0
optimizer,potential,180,36,172,8,8,24,11.26,0.198,integrated,5242.56,516.0
low_energy,potential,180,36,83,97,44,32,0,0.229,returning,760.28,83.0
adversarial,potential,180,36,129,51,33,47,74.24,0.175,returning,6460.2,582.0
perfect,return,180,36,179,1,1,25,4.06,0.168,integrated,3580.0,358.0
cautious,return,180,36,104,76,38,14,0,0.192,returning,973.44,104.0
balanced,return,180,36,145,35,27,19,0,0.186,sustainable,2842.0,290.0
chaotic,return,180,36,86,94,48,14,0,0.182,sustainable,2672.88,258.0
high_skip,return,180,36,43,137,31,4,0,0.256,returning,405.92,43.0
returning,return,180,36,96,84,41,16,0,0.198,returning,1850.88,192.0
overload,return,180,36,160,20,20,44,69.88,0.176,sustainable,6125.8,562.0
optimizer,return,180,36,170,10,10,23,15.03,0.196,integrated,5181.6,510.0
low_energy,return,180,36,97,83,52,38,0,0.206,returning,888.52,97.0
adversarial,return,180,36,124,56,37,44,74.57,0.174,returning,6260.4,564.0
perfect,lost,30,37,30,0,0,4,1.62,0.167,open,600.0,60.0
cautious,lost,30,37,19,11,6,1,0,0.211,returning,177.84,19.0
balanced,lost,30,37,24,6,5,4,0,0.188,returning,470.4,48.0
chaotic,lost,30,37,19,11,8,2,4.0,0.193,returning,590.52,57.0
high_skip,lost,30,37,3,27,3,0,0,0.333,open,28.32,3.0
returning,lost,30,37,21,9,7,2,0.29,0.214,returning,404.88,42.0
overload,lost,30,37,26,4,4,3,68.11,0.178,returning,1100.9,101.0
optimizer,lost,30,37,23,7,6,4,3.13,0.203,returning,701.04,69.0
low_energy,lost,30,37,15,15,8,5,0,0.267,returning,137.4,15.0
adversarial,lost,30,37,25,5,3,6,70.42,0.175,open,1332.0,120.0
perfect,burnout,30,37,30,0,0,4,1.62,0.167,open,600.0,60.0
cautious,burnout,30,37,16,14,8,2,0,0.25,returning,149.76,16.0
balanced,burnout,30,37,25,5,5,3,1.98,0.2,returning,490.0,50.0
chaotic,burnout,30,37,20,10,6,2,6.02,0.183,returning,621.6,60.0
high_skip,burnout,30,37,10,20,8,2,0,0.3,returning,94.4,10.0
returning,burnout,30,37,16,14,8,3,0,0.219,returning,308.48,32.0
overload,burnout,30,37,26,4,3,3,74.05,0.19,overloaded,1090.0,100.0
optimizer,burnout,30,37,28,2,1,3,16.45,0.19,open,853.44,84.0
low_energy,burnout,30,37,16,14,9,5,0,0.25,returning,146.56,16.0
adversarial,burnout,30,37,23,7,7,5,70.78,0.183,returning,1209.9,109.0
perfect,potential,30,37,30,0,0,4,1.62,0.167,open,600.0,60.0
cautious,potential,30,37,19,11,7,4,0,0.211,returning,177.84,19.0
balanced,potential,30,37,22,8,6,4,1.04,0.205,returning,431.2,44.0
chaotic,potential,30,37,17,13,8,0,12.41,0.196,returning,528.36,51.0
high_skip,potential,30,37,6,24,4,0,0,0.167,returning,56.64,6.0
returning,potential,30,37,22,8,8,2,0.58,0.205,returning,424.16,44.0
overload,potential,30,37,28,2,2,4,71.03,0.173,open,1199.0,110.0
optimizer,potential,30,37,30,0,0,4,5.98,0.189,open,914.4,90.0
low_energy,potential,30,37,13,17,8,4,0,0.308,returning,119.08,13.0
adversarial,potential,30,37,20,10,6,2,76.94,0.194,returning,1087.8,98.0
perfect,return,30,37,30,0,0,4,1.62,0.167,open,600.0,60.0
cautious,return,30,37,15,15,5,2,0,0.267,returning,140.4,15.0
balanced,return,30,37,24,6,4,4,1.04,0.188,returning,470.4,48.0
chaotic,return,30,37,10,20,8,2,4.0,0.2,returning,310.8,30.0
high_skip,return,30,37,7,23,6,1,0,0.286,returning,66.08,7.0
returning,return,30,37,21,9,6,3,0,0.214,returning,404.88,42.0
overload,return,30,37,26,4,4,4,60.28,0.173,returning,1133.6,104.0
optimizer,return,30,37,29,1,1,4,3.13,0.195,open,883.92,87.0
low_energy,return,30,37,14,16,8,4,0,0.214,returning,128.24,14.0
adversarial,return,30,37,21,9,8,3,75.36,0.173,returning,1154.4,104.0
perfect,lost,90,37,90,0,0,12,4.87,0.167,open,1800.0,180.0
cautious,lost,90,37,51,39,23,5,0,0.196,returning,477.36,51.0
balanced,lost,90,37,74,16,15,9,1.04,0.176,returning,1450.4,148.0
chaotic,lost,90,37,46,44,24,6,0,0.174,returning,1429.68,138.0
high_skip,lost,90,37,23,67,14,2,0,0.261,returning,217.12,23.0
returning,lost,90,37,57,33,20,10,0.58,0.193,returning,1098.96,114.0
overload,lost,90,37,82,8,8,20,77.66,0.176,returning,3215.5,295.0
optimizer,lost,90,37,83,7,5,12,9.4,0.197,sustainable,2529.84,249.0
low_energy,lost,90,37,42,48,18,16,0,0.214,returning,384.72,42.0
adversarial,lost,90,37,67,23,17,23,70.08,0.172,returning,3418.8,308.0
perfect,burnout,90,37,88,2,2,11,4.87,0.17,open,1760.0,176.0
cautious,burnout,90,37,62,28,19,5,0,0.21,returning,580.32,62.0
balanced,burnout,90,37,76,14,12,9,0.41,0.184,returning,1489.6,152.0
chaotic,burnout,90,37,50,40,22,4,10.0,0.18,returning,1554.0,150.0
high_skip,burnout,90,37,26,64,19,2,0,0.231,returning,245.44,26.0
returning,burnout,90,37,54,36,20,7,0.29,0.194,returning,1041.12,108.0
overload,burnout,90,37,79,11,11,19,68.95,0.17,sustainable,3008.4,276.0
optimizer,burnout,90,37,84,6,6,10,18.34,0.19,sustainable,2560.32,252.0
low_energy,burnout,90,37,48,42,20,18,0,0.208,returning,439.68,48.0
adversarial,burnout,90,37,71,19,18,25,74.71,0.18,returning,3518.7,317.0
perfect,potential,90,37,89,1,1,12,4.87,0.169,sustainable,1780.0,178.0
cautious,potential,90,37,52,38,23,6,0,0.212,returning,486.72,52.0
balanced,potential,90,37,74,16,15,9,0,0.189,returning,1450.4,148.0
chaotic,potential,90,37,48,42,23,5,0,0.181,sustainable,1491.84,144.0
high_skip,potential,90,37,22,68,14,1,0,0.227,returning,207.68,22.0
returning,potential,90,37,54,36,21,5,1.74,0.213,returning,1041.12,108.0
overload,potential,90,37,79,11,8,19,70.41,0.18,returning,3095.6,284.0
optimizer,potential,90,37,85,5,5,12,9.4,0.196,sustainable,2590.8,255.0
low_energy,potential,90,37,49,41,22,15,0,0.204,returning,448.84,49.0
adversarial,potential,90,37,60,30,19,18,77.96,0.175,returning,3052.5,275.0
perfect,return,90,37,90,0,0,12,4.87,0.167,sustainable,1800.0,180.0
cautious,return,90,37,56,34,21,7,0,0.232,returning,524.16,56.0
balanced,return,90,37,72,18,15,11,0.52,0.181,returning,1411.2,144.0
chaotic,return,90,37,43,47,24,4,5.21,0.186,returning,1336.44,129.0
high_skip,return,90,37,22,68,17,1,0,0.318,returning,207.68,22.0
returning,return,90,37,44,46,21,9,0.87,0.227,returning,848.32,88.0
overload,return,90,37,80,10,10,19,77.91,0.176,returning,3150.1,289.0
optimizer,return,90,37,85,5,3,11,9.4,0.192,sustainable,2590.8,255.0
low_energy,return,90,37,47,43,23,17,0,0.255,returning,430.52,47.0
adversarial,return,90,37,66,24,17,22,75.27,0.174,returning,3385.5,305.0
perfect,lost,180,37,178,2,2,25,4.06,0.169,integrated,3560.0,356.0
cautious,lost,180,37,105,75,51,14,0,0.19,returning,982.8,105.0
balanced,lost,180,37,140,40,33,17,0.52,0.175,sustainable,2744.0,280.0
chaotic,lost,180,37,90,90,45,10,0,0.185,sustainable,2797.2,270.0
high_skip,lost,180,37,51,129,32,10,0,0.216,returning,481.44,51.0
returning,lost,180,37,113,67,45,17,0.87,0.186,sustainable,2178.64,226.0
overload,lost,180,37,154,26,23,41,69.57,0.177,sustainable,5918.7,543.0
optimizer,lost,180,37,171,9,9,25,7.83,0.199,integrated,5212.08,513.0
low_energy,lost,180,37,85,95,47,32,0,0.224,returning,778.6,85.0
adversarial,lost,180,37,129,51,35,47,73.03,0.176,returning,6449.1,581.0
perfect,burnout,180,37,178,2,2,25,4.06,0.169,sustainable,3560.0,356.0
cautious,burnout,180,37,112,68,45,15,0,0.196,returning,1048.32,112.0
balanced,burnout,180,37,148,32,27,19,2.61,0.176,sustainable,2900.8,296.0
chaotic,burnout,180,37,103,77,43,13,4.0,0.175,sustainable,3201.24,309.0
high_skip,burnout,180,37,45,135,33,4,0,0.222,returning,424.8,45.0
returning,burnout,180,37,107,73,44,15,0.58,0.187,returning,2062.96,214.0
overload,burnout,180,37,158,22,18,43,75.01,0.179,returning,6038.6,554.0
optimizer,burnout,180,37,162,18,18,23,15.03,0.198,integrated,4937.76,486.0
low_energy,burnout,180,37,101,79,48,38,0,0.238,returning,925.16,101.0
adversarial,burnout,180,37,127,53,39,46,68.58,0.175,sustainable,6282.6,566.0
perfect,potential,180,37,178,2,2,24,4.06,0.169,integrated,3560.0,356.0
cautious,potential,180,37,110,70,47,15,0,0.191,returning,1029.6,110.0
balanced,potential,180,37,146,34,25,21,0.52,0.182,sustainable,2861.6,292.0
chaotic,potential,180,37,94,86,42,14,1.6,0.181,integrated,2921.52,282.0
high_skip,potential,180,37,49,131,36,7,0,0.224,returning,462.56,49.0
returning,potential,180,37,103,77,43,14,0,0.199,sustainable,1985.84,206.0
overload,potential,180,37,159,21,16,44,66.62,0.173,sustainable,6114.9,561.0
optimizer,potential,180,37,171,9,7,24,7.83,0.197,integrated,5212.08,513.0
low_energy,potential,180,37,76,104,49,31,0,0.211,returning,696.16,76.0
adversarial,potential,180,37,123,57,43,44,67.56,0.175,sustainable,6216.0,560.0
perfect,return,180,37,180,0,0,25,4.06,0.167,integrated,3600.0,360.0
cautious,return,180,37,111,69,47,20,0,0.207,returning,1038.96,111.0
balanced,return,180,37,145,35,29,22,2.09,0.179,sustainable,2842.0,290.0
chaotic,return,180,37,90,90,46,8,6.0,0.185,integrated,2797.2,270.0
high_skip,return,180,37,48,132,36,7,0,0.188,returning,453.12,48.0
returning,return,180,37,105,75,45,13,0.58,0.186,sustainable,2024.4,210.0
overload,return,180,37,156,24,23,42,69.32,0.171,sustainable,5984.1,549.0
optimizer,return,180,37,171,9,8,23,7.94,0.195,integrated,5212.08,513.0
low_energy,return,180,37,82,98,45,28,0,0.22,returning,751.12,82.0
adversarial,return,180,37,130,50,38,48,75.07,0.171,returning,6549.0,590.0
perfect,lost,30,38,30,0,0,4,1.62,0.167,open,600.0,60.0
cautious,lost,30,38,22,8,7,3,0,0.227,returning,205.92,22.0
balanced,lost,30,38,26,4,4,3,1.04,0.192,returning,509.6,52.0
chaotic,lost,30,38,19,11,7,3,4.0,0.211,returning,590.52,57.0
high_skip,lost,30,38,7,23,6,0,0,0.429,returning,66.08,7.0
returning,lost,30,38,17,13,8,3,0.58,0.206,returning,327.76,34.0
overload,lost,30,38,27,3,3,4,66.72,0.176,open,1177.2,108.0
optimizer,lost,30,38,27,3,3,3,5.68,0.185,open,822.96,81.0
low_energy,lost,30,38,14,16,5,6,0,0.357,returning,128.24,14.0
adversarial,lost,30,38,22,8,7,4,71.38,0.176,returning,1198.8,108.0
perfect,burnout,30,38,30,0,0,4,1.62,0.167,open,600.0,60.0
cautious,burnout,30,38,16,14,8,2,0,0.25,returning,149.76,16.0
balanced,burnout,30,38,21,9,6,2,1.04,0.19,returning,411.6,42.0
chaotic,burnout,30,38,12,18,8,2,4.0,0.222,returning,372.96,36.0
high_skip,burnout,30,38,10,20,7,2,0,0.3,returning,94.4,10.0
returning,burnout,30,38,17,13,7,3,0.58,0.206,returning,327.76,34.0
overload,burnout,30,38,29,1,1,5,72.41,0.177,overloaded,1231.7,113.0
optimizer,burnout,30,38,30,0,0,4,12.98,0.189,open,914.4,90.0
low_energy,burnout,30,38,17,13,10,6,0,0.235,returning,155.72,17.0
adversarial,burnout,30,38,19,11,8,3,64.73,0.183,returning,1032.3,93.0
perfect,potential,30,38,30,0,0,4,1.62,0.167,open,600.0,60.0
cautious,potential,30,38,17,13,9,3,0,0.176,returning,159.12,17.0
balanced,potential,30,38,24,6,5,3,0.52,0.208,returning,470.4,48.0
chaotic,potential,30,38,14,16,8,1,1.2,0.214,returning,435.12,42.0
high_skip,potential,30,38,11,19,10,0,0,0.364,returning,103.84,11.0
returning,potential,30,38,18,12,10,2,0.29,0.194,returning,347.04,36.0
overload,potential,30,38,28,2,2,4,72.09,0.18,overloaded,1209.9,111.0
optimizer,potential,30,38,29,1,1,4,2.21,0.184,open,883.92,87.0
low_energy,potential,30,38,10,20,7,5,0,0.3,returning,91.6,10.0
adversarial,potential,30,38,18,12,7,3,51.91,0.189,returning,999.0,90.0
perfect,return,30,38,30,0,0,4,1.62,0.167,open,600.0,60.0
cautious,return,30,38,18,12,7,2,0,0.222,returning,168.48,18.0
balanced,return,30,38,24,6,5,3,1.04,0.188,returning,470.4,48.0
chaotic,return,30,38,18,12,5,3,4.0,0.204,returning,559.44,54.0
high_skip,return,30,38,7,23,7,0,0,0.286,returning,66.08,7.0
returning,return,30,38,17,13,8,3,0,0.206,returning,327.76,34.0
overload,return,30,38,27,3,3,3,74.54,0.181,overloaded,1144.5,105.0
optimizer,return,30,38,27,3,1,4,0,0.185,open,822.96,81.0
low_energy,return,30,38,18,12,5,5,0,0.278,returning,164.88,18.0
adversarial,return,30,38,21,9,5,3,74.16,0.194,returning,1143.3,103.0
perfect,lost,90,38,90,0,0,12,4.87,0.167,open,1800.0,180.0
cautious,lost,90,38,55,35,21,5,0,0.182,returning,514.8,55.0
balanced,lost,90,38,68,22,15,12,1.04,0.191,returning,1332.8,136.0
chaotic,lost,90,38,38,52,20,8,1.8,0.175,returning,1181.04,114.0
high_skip,lost,90,38,17,73,10,3,0,0.235,returning,160.48,17.0
returning,lost,90,38,51,39,31,4,0.29,0.186,returning,983.28,102.0
overload,lost,90,38,76,14,12,17,73.11,0.176,returning,2964.8,272.0
optimizer,lost,90,38,85,5,4,11,4.11,0.192,sustainable,2590.8,255.0
low_energy,lost,90,38,48,42,17,15,0,0.229,returning,439.68,48.0
adversarial,lost,90,38,66,24,17,22,71.66,0.172,returning,3352.2,302.0
perfect,burnout,90,38,89,1,1,12,4.87,0.169,open,1780.0,178.0
cautious,burnout,90,38,56,34,21,10,0,0.196,returning,524.16,56.0
balanced,burnout,90,38,69,21,19,8,0.52,0.188,returning,1352.4,138.0
chaotic,burnout,90,38,39,51,18,6,8.0,0.188,returning,1212.12,117.0
high_skip,burnout,90,38,21,69,17,2,0,0.238,returning,198.24,21.0
returning,burnout,90,38,49,41,19,5,0,0.224,returning,944.72,98.0
overload,burnout,90,38,76,14,13,18,76.52,0.179,returning,3041.1,279.0
optimizer,burnout,90,38,80,10,10,12,5.63,0.196,sustainable,2438.4,240.0
low_energy,burnout,90,38,56,34,21,17,0,0.214,returning,512.96,56.0
adversarial,burnout,90,38,69,21,18,25,67.9,0.175,sustainable,3496.5,315.0
perfect,potential,90,38,89,1,1,12,4.87,0.169,sustainable,1780.0,178.0
cautious,potential,90,38,52,38,23,8,0,0.212,returning,486.72,52.0
balanced,potential,90,38,69,21,19,10,3.13,0.188,returning,1352.4,138.0
chaotic,potential,90,38,44,46,22,8,0,0.182,sustainable,1367.52,132.0
high_skip,potential,90,38,21,69,17,2,0,0.19,returning,198.24,21.0
returning,potential,90,38,52,38,20,6,0,0.192,returning,1002.56,104.0
